Link							000							001							002							003							004							005							006							007							008							009							010							011							012							013							014							015							016							017							018							019							020							021							022							023							024							025							026							027							028							029							030							031							032							033							034							035							036							037							038							039							040							041							042							043							044							045							046							047							048							049							050							051							052							053							054							055							056							057							058							059							060							061							062							063							064							065							066							067							068							069							070							071							072							073							074							075							076							077							078							079							080							081							082							083				
Frame 0000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 fd36600000000000	1101 f4e2200000000000	1101 f098c00000000000	1101 f39ac00000000000	1101 e5aba00000000000	1101 f1ff200000000000	1101 e46f200000000000	1101 e983a00000000000	1101 e82ee00000000000	1101 e94ce00000000000	1101 f619c00000000000	1101 f89f400000000000	1101 e9f9400000000000	1101 e72b400000000000	1101 e000000000000000	1101 e000800000000000	1101 e000000000000000	1101 e000e00000000000	1101 e000000000000000	1101 e002400000000000	1101 e001e00000000000	1101 e002200000000000	1101 e001400000000000	1101 e001200000000000	1101 e000000000000000	1101 e000000000000000	1101 e001200000000000	1101 e000000000000000	1101 f9cb800000000000	1101 fe4d600000000000	1101 e0b4e00000000000	1101 ecb3c00000000000	1101 f68be00000000000	1101 eb64400000000000	1101 ea94e00000000000	1101 e7abe00000000000	1101 e4ada00000000000	1101 ff77e00000000000	1101 fbac800000000000	1101 fc58400000000000	1101 fc4be00000000000	1101 e995600000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	1101 e000000000000000	
Frame 0040	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 eb35c00000000000	0001 f704c00000000000	0001 f22c600000000000	0001 f263a00000000000	0001 e703000000000000	0001 ea58600000000000	0001 e065000000000000	0001 edf0c00000000000	0001 fbec800000000000	0001 fa24c00000000000	0001 f658400000000000	0001 e257800000000000	0001 fbc7a00000000000	0001 e348400000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000a00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000600000000000	0001 e000600000000000	0001 e000400000000000	0001 f007200000000000	0001 e743000000000000	0001 f645400000000000	0001 e39f400000000000	0001 e27d800000000000	0001 e785a00000000000	0001 ff7f000000000000	0001 e553400000000000	0001 f34ca00000000000	0001 f162400000000000	0001 e311200000000000	0001 e20ea00000000000	0001 e3d1200000000000	0001 e038000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0041	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 f49ac00000000000	0001 eb60200000000000	0001 fd70600000000000	0001 f01aa00000000000	0001 f0a1200000000000	0001 e166c00000000000	0001 ea46800000000000	0001 e920800000000000	0001 e761c00000000000	0001 e004e00000000000	0001 fe7c400000000000	0001 ff71600000000000	0001 eb5fa00000000000	0001 fa7e800000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000000000000000	0001 e002000000000000	0001 e000600000000000	0001 e002200000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 f087c00000000000	0001 ebdde00000000000	0001 e05a200000000000	0001 e41b000000000000	0001 f984e00000000000	0001 f946200000000000	0001 f4fa600000000000	0001 f26d800000000000	0001 eccde00000000000	0001 e059800000000000	0001 ebdca00000000000	0001 fa29a00000000000	0001 fef2200000000000	0001 f59b200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0042	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000600000000000	0001 e000600000000000	0001 e000000000000000	0001 e000e00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000400000000000	0001 eeae600000000000	0001 ef51400000000000	0001 f2c8a00000000000	0001 e723200000000000	0001 f403400000000000	0001 ee47200000000000	0001 f9cb800000000000	0001 e1f9400000000000	0001 f0f2c00000000000	0001 e6dba00000000000	0001 eeefc00000000000	0001 fc16200000000000	0001 f3e3000000000000	0001 e6fae00000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000000000000000	0001 e002800000000000	0001 e000e00000000000	0001 e002a00000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 f6fc600000000000	0001 e3f3a00000000000	0001 f48e200000000000	0001 f67de00000000000	0001 e6b5400000000000	0001 e321c00000000000	0001 f771200000000000	0001 e566800000000000	0001 fbfdc00000000000	0001 fd90400000000000	0001 e2f2e00000000000	0001 e6df200000000000	0001 e8f4c00000000000	0001 ebbba00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0043	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000600000000000	0001 e000600000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000e00000000000	0001 e000600000000000	0001 e000000000000000	0001 e000400000000000	0001 ee81600000000000	0001 e6cf400000000000	0001 e8ae000000000000	0001 f6c9400000000000	0001 eb6f200000000000	0001 f460a00000000000	0001 e522800000000000	0001 ea4aa00000000000	0001 e4e3600000000000	0001 f38e800000000000	0001 e705800000000000	0001 f516400000000000	0001 f314a00000000000	0001 fc3ec00000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000000000000000	0001 e002800000000000	0001 e000e00000000000	0001 e002a00000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e523800000000000	0001 ed40e00000000000	0001 e5aa000000000000	0001 e9a4000000000000	0001 f8fdc00000000000	0001 f4c4c00000000000	0001 f17f000000000000	0001 f748c00000000000	0001 e978c00000000000	0001 f582600000000000	0001 e1fea00000000000	0001 ed25000000000000	0001 f752200000000000	0001 e2ab000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0044	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000e00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e890e00000000000	0001 f2cc400000000000	0001 e404800000000000	0001 f48d800000000000	0001 f866800000000000	0001 e5f2c00000000000	0001 e6a1000000000000	0001 fac8e00000000000	0001 ee68e00000000000	0001 fc52600000000000	0001 e7d0a00000000000	0001 e233e00000000000	0001 e520800000000000	0001 fcd8200000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000000000000000	0001 e002000000000000	0001 e000e00000000000	0001 e002200000000000	0001 e000000000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e115200000000000	0001 fcaca00000000000	0001 fabca00000000000	0001 f00e400000000000	0001 fffa600000000000	0001 e3c7e00000000000	0001 eaae200000000000	0001 ee26000000000000	0001 f795400000000000	0001 e2d9600000000000	0001 e62d400000000000	0001 fb6fa00000000000	0001 e0e5800000000000	0001 ff33c00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0045	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000400000000000	0001 e000c00000000000	0001 e147800000000000	0001 f165e00000000000	0001 f769e00000000000	0001 ed1d400000000000	0001 e760a00000000000	0001 e856200000000000	0001 f058400000000000	0001 e583200000000000	0001 ff26400000000000	0001 fb08800000000000	0001 ed24e00000000000	0001 f1a8000000000000	0001 fb26800000000000	0001 f103000000000000	0001 e000400000000000	0001 e000200000000000	0001 e000000000000000	0001 e003400000000000	0001 e003000000000000	0001 e003c00000000000	0001 e000600000000000	0001 e000c00000000000	0001 e000000000000000	0001 e001800000000000	0001 e001800000000000	0001 e000c00000000000	0001 e003200000000000	0001 e003a00000000000	0001 f08ae00000000000	0001 ff67400000000000	0001 f672800000000000	0001 eb5c800000000000	0001 ffcca00000000000	0001 e0a9800000000000	0001 fcbb800000000000	0001 eb86e00000000000	0001 f62b400000000000	0001 e91ee00000000000	0001 fc35600000000000	0001 f6fc800000000000	0001 eb8c800000000000	0001 f4b9a00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0046	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000c00000000000	0001 e000c00000000000	0001 f008000000000000	0001 ebe7800000000000	0001 f649800000000000	0001 f9c4200000000000	0001 e147e00000000000	0001 fbcf800000000000	0001 ff80600000000000	0001 e689a00000000000	0001 ed97e00000000000	0001 e89d400000000000	0001 ee84000000000000	0001 e9bc600000000000	0001 fcf7c00000000000	0001 f49ce00000000000	0001 e000400000000000	0001 e000200000000000	0001 e000000000000000	0001 e003400000000000	0001 e003000000000000	0001 e003c00000000000	0001 e003a00000000000	0001 e000600000000000	0001 e000000000000000	0001 e003c00000000000	0001 e003c00000000000	0001 e000c00000000000	0001 e003200000000000	0001 e003a00000000000	0001 e16ee00000000000	0001 f818200000000000	0001 f2a8800000000000	0001 edc5200000000000	0001 fbda000000000000	0001 e3e9c00000000000	0001 f2d3c00000000000	0001 e4d2000000000000	0001 edb4000000000000	0001 e015400000000000	0001 e7fd800000000000	0001 f011600000000000	0001 ed50e00000000000	0001 e7d6200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0047	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000400000000000	0001 e000600000000000	0001 e000000000000000	0001 e000600000000000	0001 e001400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000400000000000	0001 e7ae400000000000	0001 e825600000000000	0001 ef54200000000000	0001 fbda000000000000	0001 f7b2c00000000000	0001 e35bc00000000000	0001 e7fc600000000000	0001 eaa4000000000000	0001 ecbe800000000000	0001 eddfa00000000000	0001 f962000000000000	0001 feac400000000000	0001 ef94000000000000	0001 ef66a00000000000	0001 e000400000000000	0001 e000200000000000	0001 e000000000000000	0001 e003400000000000	0001 e003000000000000	0001 e003c00000000000	0001 e003e00000000000	0001 e003600000000000	0001 e003800000000000	0001 e003e00000000000	0001 e004000000000000	0001 e003e00000000000	0001 e003200000000000	0001 e003a00000000000	0001 fbdd600000000000	0001 e08d000000000000	0001 ef4f600000000000	0001 ed81200000000000	0001 ff04800000000000	0001 f609800000000000	0001 ed0d400000000000	0001 ee63400000000000	0001 e6fe800000000000	0001 f759a00000000000	0001 ef4b000000000000	0001 fffba00000000000	0001 ec76600000000000	0001 f88b000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0048	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000a00000000000	0001 e000600000000000	0001 e000000000000000	0001 e000000000000000	0001 e001a00000000000	0001 e000000000000000	0001 e000600000000000	0001 e000600000000000	0001 e000400000000000	0001 f06fa00000000000	0001 f044200000000000	0001 eae0e00000000000	0001 e197800000000000	0001 e765400000000000	0001 e0d4800000000000	0001 e156600000000000	0001 fe19400000000000	0001 ef86e00000000000	0001 e751e00000000000	0001 f063e00000000000	0001 effb000000000000	0001 ef7ae00000000000	0001 f5dde00000000000	0001 e000a00000000000	0001 e000200000000000	0001 e000000000000000	0001 e003400000000000	0001 e001000000000000	0001 e003c00000000000	0001 e003a00000000000	0001 e003a00000000000	0001 e003c00000000000	0001 e003a00000000000	0001 e003a00000000000	0001 e003c00000000000	0001 e003200000000000	0001 e003400000000000	0001 ee95800000000000	0001 f270200000000000	0001 e254e00000000000	0001 fb3e400000000000	0001 f8f1c00000000000	0001 f97ee00000000000	0001 f4db000000000000	0001 ec9a000000000000	0001 e839200000000000	0001 ee7ee00000000000	0001 ec77e00000000000	0001 f513a00000000000	0001 ffe1c00000000000	0001 ee5b800000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0049	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
Frame 0050	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 fecda00000000000	0001 f27c000000000000	0001 f605600000000000	0001 effc400000000000	0001 fb09a00000000000	0001 ef62800000000000	0001 f788400000000000	0001 e2fe800000000000	0001 e2ae000000000000	0001 ff98a00000000000	0001 e5cf400000000000	0001 eaaf000000000000	0001 e8aca00000000000	0001 e5f9000000000000	0001 e000000000000000	0001 e000200000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000400000000000	0001 e000600000000000	0001 e000e00000000000	0001 e000600000000000	0001 e001400000000000	0001 e000000000000000	0001 e000000000000000	0001 e000600000000000	0001 e000400000000000	0001 fc20400000000000	0001 febdc00000000000	0001 f64be00000000000	0001 edf0a00000000000	0001 e225600000000000	0001 ec71000000000000	0001 fb67200000000000	0001 edecc00000000000	0001 e4f1a00000000000	0001 e1fe400000000000	0001 f1f5600000000000	0001 ef4a000000000000	0001 e948e00000000000	0001 f72f000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	0001 e000000000000000	
